x_ms,baseline_ecdf,altered_ecdf,abs_gap
5.2545320004355744,0.49666666666666665,0.4441734831028449,0.052493183563821766
5.254859999695327,0.49777777777777776,0.44433234636307867,0.053445431414699096
5.257095000160916,0.4980345327121713,0.44541484716157204,0.05261968555059926
5.257234000055178,0.49805050090067116,0.44759825327510916,0.050452247625562
5.262975999812625,0.49871013690241234,0.4497816593886463,0.048928477513766055
5.264532000182953,0.4988888888888889,0.45119429168636715,0.04769459720252173
5.2651500000138185,0.5,0.45175534972832765,0.04824465027167235
5.265380999844638,0.5000632495045243,0.4519650655021834,0.048098184002340894
5.269207999845094,0.5011111111111111,0.4521704861377842,0.04894062497332685
5.269252999823948,0.5022222222222222,0.45217290158702833,0.050049320635193906
5.290456000238919,0.5033333333333333,0.4533110081512741,0.05002232518205918
5.297522999626381,0.5044444444444445,0.4536903411812689,0.05075410326317559
5.306057999860059,0.5052750771001023,0.45414847161572053,0.051126605484381804
5.308940000304574,0.5055555555555555,0.4547625613194574,0.05079299423609812
5.310814000040409,0.5066666666666667,0.45516186866334496,0.05150479800332175
5.316305000178545,0.5076556618803238,0.45633187772925765,0.0513237841510662
5.316982999829634,0.5077777777777778,0.4564078241992673,0.051369953578510485
5.31935400022121,0.5088888888888888,0.4566734129939556,0.05221547589493325
5.322205000084068,0.51,0.4569927691694851,0.053007230830514895
5.335797000043385,0.5107764638709604,0.4585152838427948,0.052261180028165655
5.341654999938328,0.5111111111111111,0.45902459745676283,0.05208651365434824
5.3476660000342235,0.5122222222222222,0.4595472134071397,0.052675008815082525
5.360910000035801,0.5130048812633184,0.4606986899563319,0.05230619130698655
5.36646800037488,0.5133333333333333,0.4627734673342395,0.05055986599909379
5.366758999571175,0.513374696062662,0.462882096069869,0.05049259999279293
5.374285000016243,0.5144444444444445,0.4641606764255528,0.05028376801889167
5.379611000080331,0.5148536394319196,0.4650655021834061,0.04978813724851355
5.383099999562546,0.5151216982156684,0.4672489082969432,0.047872789918725234
5.388746999869909,0.5155555555555555,0.4684678597564641,0.047087695799091445
5.391969999891444,0.5166666666666667,0.46916357081834653,0.04750309584832019
5.393215000367491,0.5169411376762368,0.46943231441048033,0.047508823265756506
5.397009999796865,0.5177777777777778,0.46966267373790804,0.04811510403986974
5.413418999978603,0.5188888888888888,0.4706587124240718,0.04823017646481703
5.417045000285725,0.52,0.4708788133773252,0.04912118662267484
5.419532999894727,0.5211111111111111,0.4710298368299597,0.05008127428115139
